JP Name,EN Name,id,Human Hash,Classic Cast Hash,Classic Caseal Hash,.fig Hash,Substitute Motions are in win32reboot, unlike most NGS player files. The first two characters of each filename are the folder name
アイスを食べる,Yummy Ice Cream,039,5f\9eb2861d3f5de0530440ebc8293408,14\958f4ba40cf6b859c684a27c58e0d1,0f\e2cab97dc2d7a56ff6784246e3adf8,3c\71a246ab05837cc65911e14f465ade
胸を張る,Proud,040,eb\09db8eaeadcf063205170f63249312,8f\68c52759f2ee97cc0b1711e7d0cff2,c3\783593b6e025cb9999d757846b6e00,c0\1ce19b48c3550c6bb14cd6dd7b2bc8
決めポーズ2,Signature Pose 2,041,6c\ed6d708871c2460b3e81d204dbd7e6,43\d25c2d609ecab10e47a9d1a092d1b2,2f\1ee2a7088e304a1a6fe6865b188eeb,c7\08cf620c33a11db66027934f3587e4
[Unnamed 42],,042,18\3b8da92007c2ae430f2f162c17f25f,b7\55f5b35071d5b10fb8d6834e894807,41\03b091be0c576c5f9557f6a1643143,34\29eb8f26bef0222c1d0cdb6aa7ed30
キュート,Cute,043,ee\90e93fbc3b7329261ef20485c4bfe4,5f\128865cec831615fb2c443710c6bd7,0f\f239317d666a22e919300b9814659c,fe\a75294fb6defa997c4c05bad76a932
仁王立ち3,Power Stance 3,044,b4\190f65f488abf36727d5d5741204b1,a7\a6a1c61a0aab34c4917a7aa330345f,09\7439e169d9ceb498c14b17e287780c,84\0e8811840739c0e9f1ac31ca835e8b
かがむ,Crouching,046,0a\a73f4ac2a1b8ed8a9aca82369ae814,73\86890a72b80b14f0def77bccc27d8d,8c\a51a198fcb13baba60f7431a366c7c,7a\a8b0a6ce71f9e33ee51693c23fb7ee
印を結ぶ,Hand Gesture,047,68\cb37bf9f39e217d7ebf3d47ee3c147,4d\1dfa9b3de09c4643e6280430c610c4,0c\21a49ce4a578e926174ba320120104,18\fc059f5cdc9f9433686f2fd200b7eb
[Unnamed 48],,048,c1\f7d5b0c507a17a0957debbe3c46e30,80\245ba6fb2c4a70ee4cc4c12cdaf6cb,32\2656b4bc20da16f5ab7a2614a4ed41,e0\7aafb20d7da4694218f5fe987899e4
片足バランス,Balance on One Leg,049,d7\54332b50b10834f6bce4e565e7fead,ab\b93ac6c41b8cae6321afcc39fcdfc1,37\f3009660fbf01f37fafd8822d22010,93\d406372cc87f7f0df4a5fb9c60b2ce
眠い,Sleepy,050,4f\000f325d307ab85bba3ccabdaae3f8,8a\22b308d931a346e44cdd21bb9fecf4,8f\f7bbb079f32c84ffe6cbca7ea9c893,dd\2e5c86aa56c9072e76d0bb238319cf
ラッピーぬいぐるみ,Rappy Plush,051,83\7fbbe3b9eb9021ccc4c429d5e5e218,a7\6355659406a2ee3fae786a88dff565,1d\25d493fc9e042fc4dab593b74e1efb,f3\626f57c8cbd4ea4f49a68035b75712
みたらしポーズ,Mitarashi Pose,052,c8\8629e000a8aa62d402c34978e93892,4a\ab81d5f9d79bb962491a082f570576,1e\4c08438603e579a6b865d4d92154ce,c6\24e63e78f365ac6c44688064840cda
§イチカ§ポーズ,§ Ichika § Pose,053,a3\848d022fcc388278cecdc6be79fb6a,b9\4df004d3bc62e7ea316fd82732f8ac,8e\46577478cb159aac2c2221b46e1cf9,2b\f108e0751ee70f18df1fd5db153cff
読書,Reading,054,f5\9f4c3b08026c57bd0174ef7a36f3b3,d8\73a3433a10f6b84f869f4d09dd527a,c9\edb3f80b96054a94c887ff57304b1e,12\000b439ed4e3c0374643d17ca6a093
ウォームアップ,Warm-Up,055,c7\bb37c0704b8fc0bbf97c9a9accbd03,cb\d64ed2b77fcd41e5bdb8e7a4197714,4c\3fc5014f6cdd220481f998486ebd9b,d3\989466bfc8aa6645548ba5e6416642
[Unnamed 56],,056,d3\7dcd0e1d25f427feb87b683dd56fbd,df\fd6f7bc7b589c4550824ee8aab8e14,c7\9307b6eb9583cc4eba291a08c6f717,05\aea4be1b52df984d78211f16631edc
いか踊り,Squid Dance,057,98\656d6ce4039517a7c367d70ab0cbc8,46\5954df683439032ea28606b98ccbb7,50\6355705a578a00e6d3d3bfab092153,8d\408bc0f4ca5955b9a022a97242caa9
腕を組む2,Folded Arms 2,058,99\c221816b90b2c8777e162d05542856,48\3bb981c98cc2eb3de6d3e4f78a7665,5c\63d4203f9339d33a3a99858aa04929,84\f4dc1098b3e32782e82b08bb8c619d
傘をさす,Umbrella,059,61\73f9c6d2487f537f3373dfacbc0ceb,d3\143af0ce22ed0bdd422c457e9b1adf,ee\847d362566b79667faa16e6586f684,b7\8340b51a6a7834e61ca1e66ad401e9
モデル立ち,Model Pose,060,c2\09dee3d1552c384a3aec97a49c5f8c,d2\e0b9c2c9100f081dbbe46232647b84,2c\fdf416f772a08b3b3e224a2e58b706,bf\125eefd876136f71a579a744207115
モデル立ち2,Model Pose 2,061,03\13a0a951b3865f1809925472a2c9a1,3f\fb0c39dae1fcecaf81b3e7d073d449,60\616378f7d45d2162e70dfdd9b43f9e,3b\c80b05e86246ffb9956f23f4839467
後ろ手2,Hands Behind Back 2,062,e8\0eb3c3ef2f2584f43ebbd0de44e289,9b\c43082d0d36f0fbf237e7d3238dc93,52\6e585ece5503a5270ec9ea0792b7b3,d3\e04925d1bcfd0aaaac69c47d204854
『せんとらるっ！』,CENTRAL!,063,f6\a54824b2f2ddb329b924731162efd4,63\93f77c02144e1b315ac47ff1204d43,05\546ee605d401df367f4bb0d284bf7b,32\b70e76207d25dcaecfebab6d6d0671
アイスを食べる2,Yummy Ice Cream 2,064,3e\c556bdd43019bf9597b0844c712da9,5c\3e6fce8f242f8ca10f4e055326803c,f6\d2c62003ab4aa52aa25f5671cc6227,08\6999e53d186f8294877392b3fa299c
箱に座る,Sitting on a Box,065,7f\33ed4204bd6ab72cfd68b94ecf400e,6a\386abe6f74bae5a57e707cca49b845,74\fc73f0c883812231ee8028df9cec14,26\c113819bd42c83b0ee3567aed43ab3
腰に手を当てる3,Hand on Hip 3,066,0c\36eec8e2064e968b4f6132faabf7f2,0d\3870f9fe50fdde3d82d562717b4e51,a0\980f1b2e3405bf769b0305fd888271,14\72849e551fb51ff60a1667919fd74a
ハトスケ,Hatosuke,067,7c\07fe969c42a8bbfa36b35880d91f9e,32\82bf084cf6774474dc6af0ff8c27bb,12\14be2888e52f65dc73617560d6160f,d4\ecac83060ee37d9a701082b87d8936
腕組み浮遊,Floating with Arms Crossed,068,23\d38658104e2fceefb6a5e594841390,43\289badde8b3d3c8cbc27d180c1b930,6e\25b4f916528ef8f6ba6704496eca42,25\ca1c02cb5ac9120480bf1d0767f637
火炎,Fire Mage,069,f2\89968546ee488dc562ad969edc660d,1c\812ae977cf1c3d54d070ddbd7b5fc7,ec\64d193fbfd40bd611d4679c80fda34,fb\cf4ad287e5965952468d3c28eb5810
アイスを食べる3,Yummy Ice Cream 3,070,d9\9534629ab3f770aedfe0e01efd1b22,e9\490861666e7741ef45f3be3de898b3,de\a9f8054a6d496ffc528fed3fe4064e,dd\921459055d17d7011fd5f57507b6c9
ファレグポーズ,Phaleg Pose,071,d5\1952b15bd109c7f64a99faee60faeb,54\17d29dadf906ab7a254f90b3bceee7,4b\a9c6c185bf3c57417c141561ed44bb,45\dff77bfbe3019b41ccdbf71cc2427a
[Unnamed 72],,072,41\ef807c19e410edfdc57ed18dceb272,2f\d2aa6a2df69ac03a3a7839c7f6cfa1,68\582f2713fa5722288aaf943cc3d355,27\ad18ec5605a5cffbb3b2c42232fb3e
『PSO2』10周年,PSO2 10th Anniversary,073,44\3ebeafda35fe213a66f392ef209e72,b2\4fc4c36c5ba3fd641703285e12be1e,03\a9e943cc78d7926736dae941f71342,49\ceef7c9fb4ac5c5f2a91632c9d93de
遠野志貴,Shiki Tohno,074,85\5b8b85483b483114fe0bb10468a00a,7d\04733244b9f9259a1a0ecaf80fcc04,0c\e459e0c1395e95ed9d51fa93bd843a,f6\55a68cb0aa8c1351c1ffd041f07e0c
アルクェイド,Arcueid,075,e7\5cb65794ed75cbab2223cd367f0f7c,90\44eae395fa4f438f7374b9841e3283,da\6ee5a89eda6b2aac7b91ffb784558e,c5\f1c5446c6f0f626c4eed9005996cb0
シエル,Ciel,076,d4\5e5d75975eac0ece76ef2f4c6f54f0,69\7f09e51d7f36b5b25c82d04ab7d496,49\8474efe301a8be9fd17d3642664a2f,6f\3b7a530cd35c60aada2a0aebc4ec3d
遠野秋葉,Akiha Tohno,077,3f\2dc2a592a36465fc53412b447d58a7,dc\6dce098ec19283e7777e1365c033ad,2f\877454433bd341682a1bdab64c2fdb,e6\c169b5ff00b68d1dd0d3c579218997
箒に乗る,Witch Chair,078,29\da529cfb44c31dbbdd2c37048cbde2,fd\ac125397ba5536d95d314ad700ef54,ed\fd59ff1d88628ad836ac7e5d2afb33,d3\027a1bbc3c00f3203cc7ff331b2ee9
蝶と戯れる,Playing with Butterflies,079,97\cf8f6fdcd231604c6c2fb25c899009,91\19bccc909ed8486e3bd54df8225fa3,b8\e85dee2977902eb1415d9b2f5f917d,42\19c09675da16be1412742e5ac46b4d
浮遊読書,Floating Bookworm,080,42\c187164b8312085268c4d686e5cfe6,58\39e1e70a66ddfc8b304066d6fa302d,51\3f3b06a6a94439874ed9f4a5c17d86,0e\0a077e6718fc55a05e21e9a1301f50
闇魂,Dark Mage,081,53\d84d50d38c15532482c9ebd558df7b,5b\a6913c0daec86f92e0783cfb9a396e,67\a51fc2e8a4be5e7fe96ddbcdc9e03e,3c\688b4847cb0393beea012d6350bfaf
プロペラエンジン,Propeller Engine,082,40\26f00354c449973262d8b15b1d8773,9e\f7c23032e799d132c6c6c18854cec8,4a\57628bdcec79dcdfce88538d3deab1,2b\b8fdf7526ef8171a5bae90daf3ebb6
情報確認/B,Checking Things Out/B,083,c7\87fe1093f6deb39ca19b33d874ff2b,5b\8abff057b232bd9628e6f90549ffff,31\2a2ca28e002fe8483dfc6ba48a13f5,1c\1a431d5c06e5f9c9ea19386f621d78
構図決め,Finger Frame,084,bb\23ae8b3d7c2506c857875a7780bc5c,e9\5d9ba1967957e6e508cd46c584fe75,d0\1d71562279a6bbce9483b37d6d738a,5d\26cc4bc2cc9856a31a45fa1d183572
フレドラン,Fredran,086,96\10aa58225c270983f0f6bc1432fc1e,f4\a04f79467eba603109cf67ff036ca3,80\bced42d2073c09fa26e6cc07ee5739,eb\57fa5cae88bb9c024c428e020ca917
ヴォルファー,Wulfen,087,4b\0021928ea1982cafb4969bf38e76eb,41\fa4935788bd4a10199554c23424d97,4c\2266f1ff5e6e2b5b50a008f9ca605f,ab\f3da455f869c68214c15bd6bef3b9b
マルメロ,Marmelo,088,be\e88cab24bf95250287e8957e9aa3c2,2e\a89c5cc11a7b98a72ac008e23f0d4c,95\4d3a3ff4cd6845b9f032abf23de15f,21\38ff6b1933c628625ad76e7d694f56
ふわふわティータイム,Floating Tea Time,089,5a\f51de598589b5e738fb6a9186a3cd0,c0\b7b121f03543ec0420c00327c8df90,80\b3e111b353cf0da8c4b3d2174f263c,73\5da31d33bfa973f953d3633f977349
ちょっと一息,Just a Quick Break,090,15\e11aa7726d78407ef7157ebd502fda,57\f60ecb40a925447397cfa5f2c07080,69\346acf3a79408a0a98d8363dab2413,d6\9789684809ad3942f1024b3475c04d
ラッピーぬいぐるみ/B,Rappy Plush/B,091,cc\fe87b3d2667589ec30dd2649d150b6,ef\dc5512aed8cb09d5acf860de71070d,d1\515656fee898e0c73e7d74f4a427b3,a8\240fc740a7e66fb604238e5541141c
たおやか,Grace,101,78\39c943cca2e095c2c7d6aac04467bc,c8\2bce383e45d047ab24252b7ae42e99,87\6ffe939806deb51da43ccb7c8b6643,ae\edb868ac5a6f54dcf320f60cf04a87
スマホ操作,Playing With My Phone,102,52\dced6ebeab46fd114dabefba521b01,8e\da702fe957505d9833755cb37baede,01\73f2de59693290044b881ea7a2c848,27\8d8a53df188dd3dc8867f343501893
光翼,Angelic,103,91\6c3983460d2d4d7a9bfd4cc45a9acb,20\0a7e41078a0489869f68369d438c3d,f2\24999fc859c341e63930e8ded9dd64,8d\e770260d73aee242a48d0be40d096f
髪を整える2,Fixing Hair 2,104,e9\128dfd6f3a0809c58da76cba00aaa5,91\22026240cd7f1300d14f65f34f9b1b,e3\bb5c17ec49d36ce720f6f18311d83d,99\ac6c02fb2e4af16dfd67f6759f4bf1
[Unnamed 105],,105,95\c1f1e8162ee65770eacc0e7661ecd4,18\29405e9860c845318acd35014f50d1,c0\ef6e1703ec684ad0f6a66a3bd4f355,79\8b753d8332d91ac204988d7f1cdff6
タチコマ2,Tachikoma 2,106,72\fc7d81ae066b58d59c66310663680f,0f\4441a7ae3c974c35572f9e61cc32d9,71\84fc9dde4a03615ab862a24dd2cb52,ec\7dc3100a5114bd28bf970ff72d6c6d
[Unnamed 107],,107,b7\a8ca45a0af14ec1ef71e53d9b82b09,2e\ccaabd3287e0dcddbf17f85db47809,a5\f3759518106eca0e2d5b17fb7edf37,54\83a4491eeed1b03c758603a4b953c5
[Unnamed 108],,108,ed\655707583663150bc2ffc2801989fd,54\ee012e2dd52231f69ac1177d305cae,b3\423af30ad38a67dc819846728a2962,4d\159b5308e58a28a77776f95b39d460
退屈,Bored,109,17\69431d31a4ab8f4dffe0e98da2fec9,44\41d02ade3a0c125c0954e06b1f017f,c3\5e3ec5364c3387432444748012200c,6a\5fb22fcf856b81a445299664312d34
傘をさす/B,Umbrella/B,110,38\05b28c26d1c9a64f60adb6149ba4bc,9e\522b52d113157062d3ee82800e1d87,aa\b47c7af03c3c32c76a423f415daad5,be\0df3bfd92f06292be7436e0804cac4
星に乗る,Star Riding,111,96\88a0c8430fe4b1d8a4270a6886dc47,4c\3406463b92fced0facff5b8c0faeb5,6b\a69e5af9dcacdabb4a13c71a3cc72d,16\f1994d4cf3202f0a9408e3ba1c6b30
伸びをする,Stretch,112,a4\bb0b1b3a62858dfa909d781c0bc314,70\9270d5ef218cde6de344f7b0788a82,2a\f1fb0251e39200e296b868f92cb19a,43\7500501f6a7dfa31802085050ae1c8
[Unnamed 113],,113,ff\86e6b95db7fd3f3cf1a00dd0ed502b,27\cd69d44743985e0f38deecb51b2113,94\60445ee76fdf2b3043086a4dd705ae,51\6b540fcd0599024546e2c1815b2a95
ラブリー,Lovely,114,ae\dca1d0b7d7f01c4b983ddfe6728098,b0\1dd7e872ccf2114b6e7dc0506dee80,3f\3af6bd751f63b9f5b4be25a549be59,2a\5a2140a867995d235b612bf04ff755
[Unnamed 115],,115,54\d3b97fbe703e29839231fb9e94c214,5d\cfeb5512e0d9c21f3eb57ed6a0fefe,2a\9e62824e1a9b78b85c93b624d2b041,30\bcc2f609f0e8497934b1fce69ba2af
[Unnamed 116],,116,9e\52739dd3a85bd489a0adfa7a227db8,57\24bf926e55aabce8a5a7e3c4c46ba6,c5\6e8b3250e19cc8894d492552a26e57,e5\5cc2d4a2a485d01bd60164247afe98
[Unnamed 117],,117,7e\c9c08e617ab77e3c8fc555ea516ec3,0e\101041b62a668cbb292e3e45d19cc2,64\cbf41db649d284c9f6f09bd6ccb152,f9\6a0e1b1046638ef13ded1b5730b2fa
[Unnamed 118],,118,50\76681a81d2f9bd42e198fb9706d57a,22\ca84437cf2f252f0497466d47d25c9,08\5ab805b323dd38f536f2e10b6988f8,e5\dd3e83e501b94c0f065edeb6860837
[Unnamed 119],,119,ef\ac17adc119ad4d5beb8eb7c7dc5cff,1c\9448758cd29ee0050bd275562b0da7,da\3101816750e9ac69ae47cf9c0ed1bd,3a\266374f9495463555ec71af2e8b9c5
[Unnamed 120],,120,45\92c81971a34cbcacdcc96e95067b24,41\5fb40dcb329c3758dfe33bc0d89201,29\36e710aa8ba5a4205b363e85526d1a,f4\86e15a846626a6b8f7039375ab5ebb
ペンギンポーズ,Penguin Pose,121,ef\f84fefb909a3530c07494e224af3eb,2e\1f3fa141fc4634d81fdd4b924d7a9c,7d\0ae866ec309459e1725a79f6e3840d,ef\7d191a3ab3a696489fa1baedcda99a
動物と戯れる,Playing with Animal,122,e1\b3db72fa6abbb8c7711f96372e7804,97\b4346d9ad0f45caea6b19b3278d85a,d3\4a07803ec14d403dec400ab29270ae,76\244297ec899fca34708226772f87e9
扇であおぐ,Fanning,123,6d\a4ec8f550c90bab71b5e8a7d1a8854,b3\c3e1b421386f0b870eb051c5b20f11,7e\44e7835bb72716da2ff6ae44078f4c,b3\28f3565d1c873ce2dff9aa4cfec011
花びら,Flower Petals,124,07\1814cfcc40f8d5095a14a6dee8a2d6,7a\d6c875d2baba28f1eaa646b66332be,de\a00a7e8dc3998e208e553cd8a831f4,43\afff5c712ec679153bb7a2a9aa654a
サイキックボール,Psychic Ball,125,70\88f448ffaf2ac639b3d0b87137291e,c3\52f5ddb07cb9940740c96bdce06c97,52\f16f74eedd2904fe1314e4256ba67c,96\e9f55ad57b802d0810b611db59e752
[Unnamed 126],,126,9a\80e4e849235dc7fb821f3cfe2871d1,a3\1e8d3c76339b6a7d8f08113e57c5fd,4f\e4a2c9d343be3dd8e60f6be9614ef2,6c\0234916b34ce38e7ce7dff66c3a038
ディスプレイ,On Display,127,5f\6d778e8d860b50910daf1acbe5855c,fe\10517c2e9ad58ce14b07d9eb149565,73\b6ab129cf9d12dd3338631cf2fd241,f4\d6f4cd6e66afefa1805f1bb11e40ad
タチコマ,Tachikoma,128,43\3284da3abc09d1221519f1ce3b4039,86\cdde4c975cb9e00afb8989ea53102d,16\e87c30759fb0cdaf428aef5c6bc6c5,19\928a9b96312757badbc1caeb5fd612
浮遊2,Floating 2,129,c3\196275bfa4e639a541fd2c41e8d2dd,84\fd1a0746e2d37444b1303756cd310b,92\c2d291c616f5ee85386bfba481e52d,c3\f5ac89e2a1563a0f51547aa07537ec
ファルファッラ,Farfalla,130,fb\7f8ba878d0a6c2401c6012901d0678,e8\951c24c355be8e3586d071abecaaf6,1a\cb25ee1c2768647553d80aa4a7d26f,a6\3b84c95a0f196fa0e4b18d93bf0362
ファルファッラEX,Farfalla EX,131,a2\9ef26eaaf8e8485c16b75ecfd76938,10\889af9691bc0215b768d2920b7828f,9a\dd993549781acc378c338d07383159,ef\69eea31d76eb271aeacbff145e990c
おじさんの魔法,Uncle's Spell,132,db\2e83673209fc826f0583192289d349,89\9c26d82df106566a3a5afb0beaf5e2,91\4c9060b58b0867ab24ac5c26899841,84\3bd089dd60f41b16e54cb95fa8f90c
ファンサービス,Fan Service,133,25\6e8e0030b1f3c016072b285f2088f6,3b\89806226429302ad8aa2763e5206dc,11\ed0b983a8ee954d6ede219452033ca,f3\a19d0b40462621fffba31359b106dd
ファンサービスEX,Fan Service EX,134,bd\d6aa7212e69dff047581e11d77471e,44\9801ed37206d0e6eb36c83966e8466,11\009c86e79d2359e62d31198a302f38,b2\b35ce941566c884a9a929fc3238827
ゾンビ,Zombie,135,4a\3379bdaecf23b84a1c7a93cf220e3c,ca\897c220132921bc6bf5b8bba638d23,83\1e5a6265fd99505318ce23800042e7,d8\611f9048d736041adff74db00492ff
ゾンビEX,Zombie EX,136,70\2a5a0443c4133cc1744c9e14503403,fe\0c1357eb0ca6dae8cf3e419b3adbf8,78\af40273841f839d41256f3fc443e00,e6\f4c179f5cbeec2ef330acf7c547524
キョンシー,Jiangshi,137,84\5062bcabecbf35f8a16c2340c9f666,04\9f8222cebcdff2c1fd25802f469b38,28\b1933626cb2fddb253777e1ca3dbe5,91\cea08641fcfd7cca86e1c11544f09f
ぺたん座り,Cutesy Sit,138,4b\eb661b49f422ea81470090de6770ae,b0\0a995fe2c2bf7345356b6d5825067a,6a\55653a7a1ec5023c85f7eede02e7b1,84\63de6fdcea25615777a17e3ed693b0
ホロボールに乗る,On a Holo Ball,139,ac\d7893a188e5bec2ee96d61027bc14c,ea\b55b20be1a6c4841c2baf3f178cebe,01\f1b6b5ef22d9413f9448a0202f8d23,96\d17c53d47334da497995432ace5dfb
直立浮遊,Vertical Float,140,10\f26b309c737e6a737778324692a355,6b\64193ba45c2ba0b567512e162cfbd7,48\d2a27611d21837f81a32bbe59ebcf8,fb\c8b87a64859dd8ceb99f72cf16584d
