Japanese Name,English Name,Id,Adjusted Id,Icon,Normal Quality,High Quality,Normal Quality RP,High Quality RP,Linked Inner,HQ Linked Inner,Linked Outer,HQ Linked Outer,Sounds,Cast Sounds,Material Anim,Material Anim Ex,Hand Textures,HQ Hand Textures,Hair Model,High Quality Hair Model,Face Model,High Quality Face Model
デュオカラーまつげ,,100640,0,ea0ff684bd1beae29c7282c2a3f8841d,1898ec4225e3c60bb68354bd1169588f,,,,,,,,,,,,,,,,,
ファミレアまつげ/B,,100650,0,a167bfa38c6acfb0b931a92fa67dfb82,ccac1e224d78a46eacc9faf7bc60fcb4,,,,,,,,,,,,,,,,,
クッキリシャープまつげ,,100660,0,ea6243e32879165265da1d21458c49ef,58a340fbf676f71a4fb2c893111d4b0b,,,,,,,,,,,,,,,,,
トゲノパキットまつげ/C,,100670,0,5765fab6ed062ae39ba028e8ae228f72,a57730c6ec8f114dfa466706aef7dd4c,,,,,,,,,,,,,,,,,
クッキリツリアゲまつげ/B,,100680,0,66b069b9531369f47337433b17ccad93,3c2b5478ff8f1249c48ae1b3b49a7829,,,,,,,,,,,,,,,,,
キレナガパッチリまつげ,,100690,0,cbe5b25d6817fd896a1d7d4a62ec0923,334a14422fbcc5442484c5aabcb0a76d,,,,,,,,,,,,,,,,,
ロングクリアまつげ,,100700,0,52530db4ad16ba3d940faed82c83da62,0a526021798c2a921e61cff6fd0dea1e,,,,,,,,,,,,,,,,,
フッサリまつげ/B,,100710,0,66a390db20ea9488e0c6495b6aa69273,228ad80109bd1978846f870a7a6984b9,,,,,,,,,,,,,,,,,
トゲノパキットまつげ,,100720,0,f88d22d5638068175a65c9eaf06fc943,2c021d1c96f0cc58d69e2f4608282a10,,,,,,,,,,,,,,,,,
フッサパッチリまつげ/B,,100730,0,c34bfc2a954b938f017026d47c088411,512ec3b2f6ae003264452fae431319ad,,,,,,,,,,,,,,,,,
クンニャリまつげ,,100740,0,6c95f13ac29b01a7cb91d7c6eb56847c,747fc3bec12118facf4518eb9065548e,,,,,,,,,,,,,,,,,
イラスティカまつげ/C,,100750,0,6fae518b8457271f64ea64e36918060c,61040354e66452003ee83a33caab08fd,,,,,,,,,,,,,,,,,
クッキリスリムまつげ/B,,100760,0,0b6b54bf573957d5b24e046100193e28,ec0f4215cf817650c8dc756a4bf4b595,,,,,,,,,,,,,,,,,
セパレートまつげ/B,,100770,0,f9908e6ce8a0e9810cf38849a6daa887,30b6eb8132cc0153d64cb507fbcc21a0,,,,,,,,,,,,,,,,,
ハイライトまつげ,,100780,0,b728929edc858251fef9e9e838416305,6593330810bcb2a28fb8c4f5dc6d5945,,,,,,,,,,,,,,,,,
キラットカラットまつげ,,100790,0,7b54ce64ed863e1622a305603ba20397,1c69716a32c3d4dde81ecd13eef9e4e9,,,,,,,,,,,,,,,,,
トゲノフッサリまつげ/B,,100800,0,975542014e512cf7e58b4a3ae5eba8d5,54ad14dace4d07821ea076af85331678,,,,,,,,,,,,,,,,,
ポポロンまつげ,,100810,0,a8dc6f0601f02dd73ca234d41a366b40,bb787edcf38ba2f41ec1bbc4c707e588,,,,,,,,,,,,,,,,,
ロンガアルティメットまつげ,,100820,0,a1085d93151c6108255dd2219016b991,53277c586c31d10600d4375d5e7058d5,,,,,,,,,,,,,,,,,
フワモコまつげ,,100830,0,d2622fc8e458cb20fc7aed867cdf2904,0032e654ec32c97904c45d6476b6c5cc,,,,,,,,,,,,,,,,,
トゲノワンポまつげ,,100840,0,2604b9680e125b6dfb43a0ec1963483c,877042576ab1abd465dc520e1043d96a,,,,,,,,,,,,,,,,,
フローズンまつげ,,100850,0,3b55be8c23464544c522d32097b38dd4,f71a685cce20ddeac64524d410b6119d,,,,,,,,,,,,,,,,,
ゲーミングまつげ,,100860,0,eabb2d02662144c7898ea6993e87932e,320dae4435a5cc8ee3704757f13c149f,,,,,,,,,,,,,,,,,
トゲノワンポまつげ/B,,100870,0,75fb76436516b988c09c7f5ed21241d9,24683d6bb227d260da1c63a8e928e2cb,,,,,,,,,,,,,,,,,
バッチリまつげ/B,,100880,0,14ae12571a5eb6597968e2b6b4ee03cf,b4c9e83743c985eebdaeddd40708757b,,,,,,,,,,,,,,,,,
クッキリツリアゲまつげ,,100890,0,fcf7286f8d3c239470bd66de7d57b5ea,dae5ba78e88b1b34b181bd4df060d223,,,,,,,,,,,,,,,,,
イラスティカまつげ/D,,100900,0,711fe5bf999d091d486494784be273f1,3dfc7cb546825f5432cf3bde6da3d894,,,,,,,,,,,,,,,,,
セパレートまつげ,,100910,0,fd15832f823c6e9f8f982868906af90c,d3a2fc2c3d2c4eb902884841ff880517,,,,,,,,,,,,,,,,,
ヤンワリフッサリまつげ,,100920,0,df38fc297f8dde104b1cab073bcd1bf4,2cfe2fdc5f302f785227ebf31663ad18,,,,,,,,,,,,,,,,,
トゲノモコモコまつげ,,100930,0,9e7b2dcd684821082bc790bb3c765bc0,b27d80e7056c00f180abc07b2fef826e,,,,,,,,,,,,,,,,,
ハネアゲまつげ,,100940,0,19d635e491a7766582e9afc056b0f88c,8c9a99cc9f88e0c8bbd0f33e3d646711,,,,,,,,,,,,,,,,,
トゲノパキットまつげ/B,,100950,0,75379993debfa1df0bced27a9af3e3fc,2553126bd5328597604648affcab23ec,,,,,,,,,,,,,,,,,
ミワクノまつげ,,100960,0,14c78a36cebf11a16837df889f683e74,a9aa5ff7f2ee04ebf69a53891ba2be02,,,,,,,,,,,,,,,,,
ウッスラグラデまつげ,,100970,0,5b7f41771652156a046873eeecf413b1,53e8440ec622c87afd71ad0891b7a593,,,,,,,,,,,,,,,,,
ストレマーレまつげ,,100980,0,b2479202d6a9d4fc418055ebbbb1a9c3,582c586eb75f5c4de37fbbc9a1f17a8e,,,,,,,,,,,,,,,,,
フタエノパッチリまつげ/B,,100990,0,aced87f978a39d94173bc36340534c0c,24b5ea03338cde38588024ec4a4e2504,,,,,,,,,,,,,,,,,
イラスティカまつげ/E,,101000,0,22c9cbcfdf338f087e173c2cf8017d7c,bc54d5fe93d2a1b4d7c261bd7ca04b0e,,,,,,,,,,,,,,,,,
トゲノバッチリまつげ,,101010,0,33925f4f76519d6b81ac6024f31355f2,eab608fe44b7164503eec23f8b0af798,,,,,,,,,,,,,,,,,
トゲノトゲトゲまつげ,,101020,0,9294923f55bc2cf0607a9fd191e9681c,79e2f3b364d059522cecf1cacc52174b,,,,,,,,,,,,,,,,,
ボンヤリまつげ,,101030,0,9d91c7056e75d1a05c2d88ee5c8c198e,088628b1025360aa4d436ef058726cdf,,,,,,,,,,,,,,,,,
エレガントまつげ,,101040,0,620f2ba236555cc49cbdc883638bc285,7914fd8f168075c1322037efac280924,,,,,,,,,,,,,,,,,
バッチリまつげ/C,,101050,0,a7cb1cfb3f3de621f16700a8f25205c8,550062c6e518c9d73c955452846d95bf,,,,,,,,,,,,,,,,,
フタエノパッチリまつげ/C,,101060,0,7fdb13bfc1c05d9103331951617c9975,7a613bfdbab0de69b4e7df169947142a,,,,,,,,,,,,,,,,,
トゲノワンポまつげ/C,,101070,0,34df89953196cebdd2391b1663389dc2,bdb757e846dbdfadc59bfbcc6459ee96,,,,,,,,,,,,,,,,,
ウッスラモコモコまつげ,,101080,0,e061ad297672ee7c5f541b0f88b9e39e,b038ac43f025ef21b18c43c92268c83d,,,,,,,,,,,,,,,,,
バッチリまつげ/D,,101090,0,6ed982b27fdb6d7683a45d2ef4274c6e,6b2acc305a3a74e8cc79276c6ba52186,,,,,,,,,,,,,,,,,
トゲノワンポまつげ/D,,101100,0,4f70eab91f67b3c1f7968abf60aa3887,3c2bbc404937a0353b9076f378f8d51c,,,,,,,,,,,,,,,,,
フタエノスラットまつげ/B,,101110,0,add9ef8e1b1a03e78147f45fc77edfc4,9682422dfd2427422fcf2d8be542012f,,,,,,,,,,,,,,,,,
アニマティカまつげ/C,,101120,0,2e1242394f499e2931fb5299e16a8838,07d75d694b01b8fa829fc66da8318b38,,,,,,,,,,,,,,,,,
ハデナキリットまつげ,,101130,0,bc257d14e897ebd19b49ed571c7d1fe2,ae8636bb95c339e946b971c70d5cdae2,,,,,,,,,,,,,,,,,
ロンガキワメまつげ,,101140,0,7adf9b9d3faa6b461d227031df45adc5,4d15c6340938baea8f8bc21806f5ec21,,,,,,,,,,,,,,,,,
マリューノまつげ,,101150,0,61f133b55685194ce7e025e764529136,68ae005a77497ba5eb8e39f899c204ef,,,,,,,,,,,,,,,,,
ハデナスキットまつげ/B,,101160,0,d57546a23a73d737b3208617527e2f41,f0aefa14b6abeb42a2e3fc1bcd7dc456,,,,,,,,,,,,,,,,,
トゲノウェーブまつげ,,101170,0,541f05a166dd501b53f9fd843823668c,49b7f1a90ee77c626d0ce5d7ad27a78f,,,,,,,,,,,,,,,,,
オキツネまつげ,,101180,0,15658089f9e2ee6c6d0d5e61a23d5fc8,57b6ffc0436de8e7ed0c61acb75986c8,,,,,,,,,,,,,,,,,
ロンガトゲノまつげ,,101190,0,e0693059651174e2aa545d37d2deace4,22f5ef2af8bf28df4206ceb8703ecc5a,,,,,,,,,,,,,,,,,
フッサパッチリまつげ/C,,101200,0,da1d2e0589fe7b14a1124ae50f1c2aed,f733692062fffb012333b4027f76dd3a,,,,,,,,,,,,,,,,,
ハデナクッキリまつげ,,101210,0,80faa419f385f254edf2ffb559578d59,3d3c9bdd6e15643477f211f67151e678,,,,,,,,,,,,,,,,,
トゲノバッチリまつげ/B,,101230,0,be95d85c7426f0c103b37b48b5f48b14,a64fe6350065b55d88f1008065898cfc,,,,,,,,,,,,,,,,,
バッチリまつげ/E,,101240,0,fa69a6871dfb86f751990faac785d10b,3f8e8452c824146215b8153a3c342e7c,,,,,,,,,,,,,,,,,
トゲノバッチリまつげ/C,,101250,0,18a0fb1227f60e271e9cf5d7d993e8ea,94346f85b9f5a5ef2def6c385ca66774,,,,,,,,,,,,,,,,,
ナチュラルロングまつげ,,101260,0,2fd66f32e3f332280b277e71dafa7839,05587c3e5b00e61608a7b8b1a83b1aa4,,,,,,,,,,,,,,,,,
カーラヴェラまつげ,,101290,0,69721be07829e9d7dd634f4a83673231,51302d666b6f885bd25f3480f8f4ec9b,,,,,,,,,,,,,,,,,
レトロティカまつげ/B,,101300,0,5cb02ee3edf940516ecee2eb17856bd1,74724a1e4b0c2e24dabb4e02c96982f6,,,,,,,,,,,,,,,,,
シタノフッサリまつげ,,101310,0,7de7d3414ab99e65a77fe9532f23241b,fbaba62eeaa1d10befa0c5965cf1c176,,,,,,,,,,,,,,,,,
ダブルラインまつげ,,101320,0,41465ebea4ee69e0f5fbcbdde16c70c1,a2d1d6736d213f02c1f0a69a4f955fa3,,,,,,,,,,,,,,,,,
ヤンワリフッサリまつげ/B,,101330,0,4a362feab962005c15732bc9141ec9dc,e248fa9914d2cdee6d5a41e0d4f46be5,,,,,,,,,,,,,,,,,
クリスタルまつげ,,101340,0,7da6407e46e44dbae17472b35e5ca40f,d8686036ac4cbbf1fba03a76937147a9,,,,,,,,,,,,,,,,,
カクカクまつげ,,101350,0,6a9830b402bc8533aae5e6eeac3f7a5d,1edae2c862b62592277955653c7f16d4,,,,,,,,,,,,,,,,,
クッキリスリムまつげ/C,,101360,0,ba48c5f3326c8908585c517b554d439c,c6ed45e92042e2c15bb67a6b89438894,,,,,,,,,,,,,,,,,
トゲノモコモコまつげ/B,,101370,0,9ba7d78f5f300d04e1dcce2024f06f13,cc6d4ebd67956e914e1592ef2cdd1714,,,,,,,,,,,,,,,,,
タレメノまつげ,,101380,0,da76f4ac7fffc98f4df9e36635918ec7,1866116971b55a0209cf9ef57fcdf3e3,,,,,,,,,,,,,,,,,
レトロティカまつげ/C,,101390,0,d29b164a390d7a8f9e66149da9f27e5e,c11f59c28170a6b8b2287b661db205f4,,,,,,,,,,,,,,,,,
キレナガスキットまつげ,,101400,0,9e6cef2f75c035f76208ac6c6f38e743,5798157c5810efc39c34c668bb85b23c,,,,,,,,,,,,,,,,,
ヤンワリフッサリまつげ/C,,101410,0,d36816bd09697315a784f745f1661f53,bd33ffeee8fb9b969185d030df3c8d89,,,,,,,,,,,,,,,,,
トゲノアンダーまつげ,,101420,0,a2eda8ac99127e2c63d9200b001c09c2,bd9209a32279809f662f9694957a4464,,,,,,,,,,,,,,,,,
フトナガまつげ,,101430,0,7ae302197c63377c301786afc4ee5bdb,0a702d4db984f7b8047993156b86893a,,,,,,,,,,,,,,,,,
ハネアゲまつげ/B,,101440,0,b4953f83030cd09ed83dbce5b9b38c70,304f63e2f6496443cc17e10571c49088,,,,,,,,,,,,,,,,,
タレメノまつげ/B,,101450,0,41da495f230726c29312e681f99d1832,06c1e57e38b22dbce300ce1583007e5c,,,,,,,,,,,,,,,,,
フタエノフワモコまつげ/C,,101460,0,7a6fadac763c6ab4f280ebf2410272ba,9680cf38fe6b15a17c8a0cb7edc4bb21,,,,,,,,,,,,,,,,,
クッキリスリムまつげ/D,,101470,0,ac6079bf00f028a2f4b66151ab8bd61d,d780372bb02367b7af9ac14f855f2090,,,,,,,,,,,,,,,,,
カクカクまつげ/B,,101480,0,c65aa6b4e935355442bf7d8521c4c5d6,f6adff03f2c0a0a70137853ffd37ac74,,,,,,,,,,,,,,,,,
アニマティカまつげ/D,,101490,0,ffd83b6a79767dd137c30a61ce357ec2,947460db9a28e41761f5ad8a1b9fbb64,,,,,,,,,,,,,,,,,
トゲノモコモコまつげ/C,,101500,0,337a711fad84853542b7218d618395a2,a9625ef6a3d836019c687325a161296e,,,,,,,,,,,,,,,,,
アンダーラインまつげ,,101510,0,ac0cbf71d983b3dba7fdb419cc8e09ed,5346a24948b502c1f775f66ebbd2c304,,,,,,,,,,,,,,,,,
ラヴィンピットまつげ,,101520,0,5ac4213ab07ef853964f3b3efdeff6a1,c5894bd7394674205d4b22389514839c,,,,,,,,,,,,,,,,,
アクティーヴァまつげ,,101530,0,26fae41ae5d46390af837127af0c589e,ab8defa879b4b097a29d6d50cfd8c998,,,,,,,,,,,,,,,,,
ナダラカまつげ,,101540,0,9ea36eb7d375165edf6e4a46c94f60c0,57ba8eb08aca61b0763ac2f7807b0b0e,,,,,,,,,,,,,,,,,
バッチリまつげ/F,,101550,0,917ccfe60b1b5c02f0068cc83796abcb,57350dff57de93ac2caecd11bd453e2b,,,,,,,,,,,,,,,,,
トゲノハイライトまつげ,,101560,0,fa09f2a9fd621a5835e374aa1f782ab6,e82dcbeae007242b8492ced7d97377ad,,,,,,,,,,,,,,,,,
アニマティカまつげ/E,,101570,0,4de5c6778ac999a21ab2ed2da6819d0f,9c4889167e0f34574d63c14bc04c2f5b,,,,,,,,,,,,,,,,,
クッキリスリムまつげ/E,,101580,0,4c752282875845b39e60ce5c630dadbf,8ebe808fbbefcfa5e1076fa2bf580cbe,,,,,,,,,,,,,,,,,
ハッキリグラデまつげ/B,,101590,0,f33418b1f32e8c9a72919ff1ef3e3d5e,62e6199e811704de529309399caaf762,,,,,,,,,,,,,,,,,
カクカクまつげ/C,,101600,0,4cc8a1997f0e270d298bbb420c139f0a,ea38f68b6c4f9082e7836b44b323de8f,,,,,,,,,,,,,,,,,
フタエノスキットまつげ/D,,101610,0,4dd482e6bd50837458d2b86e04122313,6ff54668af145b0c320321733d88055f,,,,,,,,,,,,,,,,,
キレナガフワモコまつげ,,101620,0,1149ea91c3e3db21c4643fc24b915b4a,765972b2e585620ff608b13049843250,,,,,,,,,,,,,,,,,
イラスティカまつげ/F,,101630,0,decd42f26c4c76666ed8bc908b6fa911,3e1fba1be7502a953f1eef2b732fb858,,,,,,,,,,,,,,,,,
クッキリスリムまつげ/F,,101640,0,9cf3ae56402ec85cdd7a046d1d4fd7e9,5e8226d69bad8032d7deb49d4ca76524,,,,,,,,,,,,,,,,,
ハデナトゲノまつげ,,101660,0,e618dccd3b5d14520a4588a5e68edef0,ce712eb985f0b35b2904c07232edc5dc,,,,,,,,,,,,,,,,,
トゲノワンポまつげ/E,,101670,0,8ee8589916b538671327a446d7380e15,e4d8c99dd7ab68d0338a9e615740bec4,,,,,,,,,,,,,,,,,
トゲノアンダーまつげ/B,,101680,0,bee8ee37801c92b342668ecc24e42780,d49d031d30d5a814db28fdace9b2b60f,,,,,,,,,,,,,,,,,
ロンガトゲノまつげ/B,,101690,0,8f6157378a51aa39da28c4efc5434720,b3ba4e7fd6e9c3f3ddc9e70ffee90742,,,,,,,,,,,,,,,,,
ミワクノまつげ/B,,101700,0,97d2f245f8622012ffa084562cfef42d,e1c70cb81f2eb4e13d1581c95ff3b019,,,,,,,,,,,,,,,,,
ファレジーデリファまつげ,,101710,0,5186600179fd989b77bdd60a18ad30ff,3d60606ad5563a26b77d35a2a492d9c2,,,,,,,,,,,,,,,,,
トゲノアンダーまつげ/C,,101720,0,ee93d5b4bd118fbca7143a3e1804778e,9920c3d30a2a533f06ff1bbb39cacf7d,,,,,,,,,,,,,,,,,
アニマティカまつげ/F,,101730,0,8c436da257006b0e2704fb47962280a2,fc98f4d6eb39a249f99871f46ffb94c0,,,,,,,,,,,,,,,,,
トゲノパキットまつげ/D,,101740,0,07433f8b645a52ff76be9e37708198db,8cc70bf41ae6fa9a419a6ddb89ae5f23,,,,,,,,,,,,,,,,,
ミワクノまつげ/C,,101750,0,bdbef90689811b1482fa6bbc143a35d6,0d58e7cda9ca839ad82f8abe01dbd1c5,,,,,,,,,,,,,,,,,
トゲノカコイまつげ,,101770,0,f0a4334721e841bafe94f0d2442ca95c,7cdab6e6250a7b0d956ae6641e849a91,,,,,,,,,,,,,,,,,
クールまつげ,,101780,0,c13c3752d71173c57ad373c3b5a84023,183f2168e1767204e9c8a048fb5dd3c3,,,,,,,,,,,,,,,,,
トゲノマルーミまつげ,,101790,0,e6578b177325b85967a5f6c57bdbfe18,5011119ba8921c3451bf7ee5063afe07,,,,,,,,,,,,,,,,,
フタエノパッチリまつげ/D,,101800,0,736bf13813c882d91326146762c9a3b4,06655a0346152c79d8161c55592f3e40,,,,,,,,,,,,,,,,,
ミステリアスまつげ,,101810,0,234090fb868d8f95e6d62be837ceaebc,a5d44444a3bb417f876b60726013ca0e,,,,,,,,,,,,,,,,,
ジャスパーＬまつげ,,101820,0,f8622514eea8bbb5f13cb969f85dd28b,f07a42af1f42743e46ece36316fe49e1,,,,,,,,,,,,,,,,,
カラフルまつげ,,101830,0,dd93a82395d3c9a0af452b7231d5d008,34537f0eaf0504ded60bfa93e8abb128,,,,,,,,,,,,,,,,,
トゲノタレメまつげ,,101840,0,d20e110cd9b78eecc705a6530f04336c,37cdd1a83e4a1db77358a13de11972b4,,,,,,,,,,,,,,,,,
トゲノハイライトまつげ/B,,101850,0,9edd554b37614568d429c8957a381c4c,9828a8225ccc00437c05ccb161658316,,,,,,,,,,,,,,,,,
ストレートまつげ,,101860,0,922118bab4a7f695d7a9637190bc7236,397e9eaca145fdbd5923ec32bd71a10d,,,,,,,,,,,,,,,,,
フリーレンのまつげ,,101870,0,c262cfcaf9daa276e2d86301be9805d3,271b202300c04fdd4dbfd25ffd7ec036,,,,,,,,,,,,,,,,,
クッキリスリムまつげ/G,,101880,0,a427bd46bd47268d46fab92b6660bcc5,94d1ffdbdd0bc6a0445ae24e990dfb0a,,,,,,,,,,,,,,,,,
メジリノハバヒロまつげ,,101890,0,947e5cb2ca179e81071a68b48505956d,bacb79fd057d7cb527da35c7f72f81e7,,,,,,,,,,,,,,,,,
ハネアゲまつげ/C,,101900,0,1fcbb648452ab4378ab8aed4a29ac9d0,c06814b0340e812538166cae42cc7bd5,,,,,,,,,,,,,,,,,
トゲノモコモコまつげ/D,,101910,0,7f2fc8bec116fedf49bc2570a77ca71c,f8442c648a0ffaa6889f978b77a1b711,,,,,,,,,,,,,,,,,
