Japanese Name,English Name,Id,Adjusted Id,Icon,Normal Quality,High Quality,Normal Quality RP,High Quality RP,Linked Inner,HQ Linked Inner,Linked Outer,HQ Linked Outer,Sounds,Cast Sounds,Material Anim,Material Anim Ex,Hand Textures,HQ Hand Textures,Hair Model,High Quality Hair Model,Face Model,High Quality Face Model
N-ハイロウ・ボディ,,300310,300310,c1129eb96cb0a219ec134b98d2c38140,fc2f7c98e5175f9af92ebc6b0459a89c,7b292ed41202181060ccce307af70592,,,,,,,,,,,,,,,,
ヴァンダーファルクス・ボディ,,300320,300320,3062dbd379dc77879c119e73637fa958,3ccc78b5aadc264692ae5d763894d6b7,90173d82c96a5457dc18f5f073434977,,,,,,,,,,,,,,,,
エンヴォージャー・ボディ,,300330,300330,358bfee3bca5de11ea1dc25df0717362,d495a98ba203187e0230229dbd29443a,40e093c4534b8c5e38f29b10d645fa04,,,,,,,,,,,,,,,,
インフェルド・ボディ,,300360,300360,7a5cbd14ec70c960e64410dd2cce0d8a,aea006a748b4d4ced3db9660652e5867,9f9b9a20f9a4db7cf80fa341a159853c,,,,,,,,,,,,,,,,
N-クリミナル・ボディ/B,,300370,300370,4b4856fc43b00e4a45de1cc6dae3e447,fc56093c9c28fd9f69e0eb805c763771,b2f047557c568b24a058e3ad27f931c7,,,,,,,,,,,,,,,,
N-シュバル・ボディ/B,,300380,300380,6e78d5bbfd72845016c34b71fe0bc5b2,02b6246cf2aedcf3310d1ac3af9f0fda,1e190dedfe8ec02b9a0c63edf249e43d,,,,,,,,,,,,,,,,
N-シュバル・ボディ/C,,300390,300390,2590b6bcc9860c90418b30f0258e8d02,6317de0d83adb9a997673c69e51b3cc0,cceeb121f90aeaa543e47286fefb4cde,,,,,,,,,,,,,,,,
フーディー・ボディ/B,,300400,300400,0fbc53e3f44b7e178e7482a9807d628f,ad16114f551578474ac80675f61d16d2,8845dd38a3fb6a005758d5e07097d482,,,,,,,,,,,,,,,,
N-ライナー・ボディ/B,,300410,300410,f5a9c1770cf89030e8b928aa9b71d4f5,a5916d6fb258bd2c1423f2f53cedb986,6992cafb5851a0875e5732169cf78d71,,,,,,,,,,,,,,,,
ヴァンダーファルクス・ボディ/B,,300420,300420,d997891a259ada0930f92a65a2b68701,4953a51e4823611338a76f72abaa0df1,c0ce1fe01c474eae69da9c2eb25f8f73,,,,,,,,,,,,,,,,
N-エグザギア・ボディ/B,,300430,300430,9df090efa1d6d4d02349153d8a575fda,796c6b9533ff00e6dffe14df716dea8f,ea9e1316aaf0327d6588b46411e45fc3,,,,,,,,,,,,,,,,
インフェルド・ボディ/B,,300440,300440,21f8a735a2781464c846404fc7427205,00f7b39395e19cc1711478add4e6380f,370b981c1fee46fd9a389e6b3c53f4a3,,,,,,,,,,,,,,,,
エンヴォージャー・ボディ/B,,300450,300450,0484b0abd028b321d3fa46305b88e252,bc1b861fad08cea34f8d55164a1044ed,ab4ad4cbf7772c9b951b82e9e493342c,,,,,,,,,,,,,,,,
[Unnamed 300460],,300460,300460,,,,,,,,,,,,,,,,,,,
[Unnamed 300470],,300470,300470,,,,,,,,,,,,,,,,,,,
N-ライナー・ボディAF,,300480,300480,39a8f8c7ca6b43e004592b1566341321,ac5e72302477550aa5f7a7b594590e95,16321b2c5199c75aff93685e4712d17b,,,,,,,,,,,,,,,,
アルガスレイ・ボディ,,300490,300490,da0f9e7e4ecd1d0d90e22f086341dfb7,47bde098d2634b65c40abc53580bc070,1bd66c861971083086c578623db01d5f,,,,,,,,,,,,,,,,
ドゥーカー・ボディUC,,300500,300500,99c2766a29bc810335a68b06d2739963,a07809aa0c03a613a26795fe448e1e62,3b743115feee9dbee34fd209b1e1fdbd,,,,,,,,,,,,,,,,
ヴェテルノ・ボディUC/B,,300510,300510,,,,,,,,,,,,,,,,,,,
シュディング・ボディ,,300520,300520,1332379cdf8b286261737725d251d938,704e2bbd49fb9a0da26e4809f10bcc2d,d9ecfabce85e0e4e2f722390527d2e01,,,,,,,,,,,,,,,,
アドミニアル・ボディ,,300530,300530,712f602796f9412f24f6de96e7b7537f,7fc9243edee59fd6013807b6d8a8524f,158cb9a40fe6292b61d4260ceb37241a,,,,,,,,,,,,,,,,
アドミニアル・ボディ NPC,,300539,300539,787802e07a845eb203419c289129cff9,7cf4628a4606c26be345d855bb7a8d4b,1c9008168dfa7eebed6c8a844fa1e6d6,,,,,,,,,,,,,,,,
テスカトーラス・ボディ,,300540,300540,f34674685cd9c86ee6e213663b822006,5b421de49e6e3b8fa0fbde0ee4535177,52d9c859b40987b514de0320ef11f00a,,,,,,,,,,,,,,,,
N-エグザギア・ボディ/C,,300550,300550,f0c72efb41b5d574ff294d86e91a38e5,24307c24d0ac712d9b5b41b4bfb3314e,053c490559cc459a134b98d2b0263a1c,,,,,,,,,,,,,,,,
ヴォルガルド・ボディ,,300560,300560,ccc6a105edc868fb9363cffd1d8b60e6,29406c123387dece6e22e3352f4a0179,2bae6724816889c9cf4bcfc192726b62,,,,,,,,,,,,,,,,
￥インフェルド・ボディAF/B,,300570,300570,435c8edc68bb424e6eccb20dcf7b0286,0bdc09c6d86c8463d834406917a7d5b5,75bd3a752cc607e45a84b3281a966fd7,,,,,,,,,,,,,,,,
ディガーン・ボディUC,,300590,300590,344a7355483717177f81bc15cfce63d7,c5af7204bf2501a348655b1e4e3a5833,4262281ff6e06cc8d33b5ea1b40fcf46,,,,,,,,,,,,,,,,
ディガーン・ボディAF,,300600,300600,17dadadbcce20e8a1de928919ee9bf27,975257646bcfc9bef3e8d2b530d3e537,20112bc094e9c8e6c888ad536a50a516,,,,,,,,,,,,,,,,
N-エグザギア・ボディ/D,,300610,300610,d1f4fd7c9c7f229f66cc0c58224cc63a,8881a109f9a00e5da73e2c3d8565cfbc,7f3147b3fba647ae4a821938837ce686,,,,,,,,,,,,,,,,
ザンナ・ボディAF,,300620,300620,bb670302aee1c23be7486571b49fd45f,ca34629d1294dbcdf34d88e74215e8de,3ef33d7985b2b8319720b5472fdcb48e,,,,,,,,,,,,,,,,
シュディング・ボディ/B,,300630,300630,862af5e32b5e4d898aba362e7f553559,5b6fd9b940a0bade4502e227a72a79ee,46c9e15cc3afdf87fed34e7a6bf9a512,,,,,,,,,,,,,,,,
アルガスレイ・ボディ/B,,300640,300640,6ad35ea9618d186a94e383ac0a9e54c3,eb1ad35ca9dc196b3a7f1f52189c1701,fa8b2d9baa66cd13f4456840875e0f5c,,,,,,,,,,,,,,,,
[Unnamed 300650],,300650,300650,,,,,,,,,,,,,,,,,,,
￥トイフェント・シリーズ　ＴＶ３(迷彩)　ボディ,,300670,300670,,,,,,,,,,,,,,,,,,,
レイスターン・ボディ,,300680,300680,94a0b8ed8dd9ad340189a39fb08e3292,3f927ee64b7d843db3b5db55375939d0,b483a5d6982edffa6e44d19f3abff1c7,,,,,,,,,,,,,,,,
レイスターン・ボディ/B,,300690,300690,e5f151ef46f2482d9429c9b574990ca6,b569afe6f1fb6ac3323734e6e6d4e9bc,e3c7eda0a125150f7b901053dac1cc36,,,,,,,,,,,,,,,,
ガルネージ・ボディ,,300700,300700,cce8f7ca26e3481826052c6d56ee9625,abe4eacb476f666a6217e7a3e4e455d6,cbc5f1d1e57f11f0ed2d651718d55a7b,,,,,,,,,,,,,,,,
ガルネージ・ボディ/B,,300710,300710,45ebc3a2a8faf355976a973f18c5ac40,8d3c902f537c22b9f382e00a443e99ca,d6fe887dac6c2cf20adf158096111fa1,,,,,,,,,,,,,,,,
ライカンスローダ・ボディ,,300720,300720,158b33d25a46b6077f8aa76ff4aecd8a,2c719464b8ff650af1d9eadced644235,1814092a94cff216eeff80fdd368a87b,,,,,,,,,,,,,,,,
ライカンスローダ・ボディ/B,,300730,300730,60e6cb7cc118336fdb88c2f76cf9f4b7,5bdd1dd5fe241a8a1dd8c00f6fffdb9b,41b7edc0f449ca89fa6a44e9e92ae3d2,,,,,,,,,,,,,,,,
アドミニアル-500・ボディ,,300740,300740,54ae9306fad057d366d77a44ef745ba7,0a5996a74f6d1e9f5a524a2fe9520342,fba0075a3403ae0ee054105a3e0bed96,,,,,,,,,,,,,,,,
ダンタロス・ボディ,,300750,300750,3f1ff2da44814e4f5b3e361ce89c8f80,ea5dbdc4326fef3992277d8cc9f0dcdf,b39b84589fa0404a01281b9cb7fd39bb,,,,,,,,,,,,,,,,
[Unnamed 300760],,300760,300760,,,,,,,,,,,,,,,,,,,
ディノレックス・ボディ,,300770,300770,33f8129a8185da23731c7ef3d63c8452,660a90923a4806b899a9dce81c250668,2d0db9c843deb0ad1664eed5b6b6beee,,,,,,,,,,,,,,,,
[Unnamed 300780],,300780,300780,,,,,,,,,,,,,,,,,,,
アクラオ・ボディUC,,300810,300810,e44723f0bfed09ad0db4b05d73bf69b4,32f94c97f356121f9d73ce55053f9505,f3291d7532ad9af23b0941efa9954db1,,,,,,,,,,,,,,,,
アクラオ・ボディMF,,300820,300820,94975a380395cb75b06b40f733db1873,79ae8e47cf5dcff3b43268690616d8be,5833e71ea4c21f36e8de2402ddf2fdac,,,,,,,,,,,,,,,,
ギャレスト・ボディUC,,300850,300850,5c6d5ed92c7cc7759a59f89b7e32aff6,4004ca1edbae17b707709d2db9dc2393,37828b7890618394d566ef4af23a6bbc,,,,,,,,,,,,,,,,
ギャレスト・ボディMF,,300860,300860,14ce44749afeca8165b4e730f0820ad4,7d06d8c988895b8e044a8edad8e161df,b6cc9838f311346363cc360cf770097b,,,,,,,,,,,,,,,,
トラバークル・ボディ,,300870,300870,a00b32a4b0946c3eb9342b62046d611b,ac56c4b602b04c9279bd6341a49b668e,3756512e888e109d744dcc2ee62ad1ab,,,,,,,,,,,,,,,,
[Unnamed 300880],,300880,300880,,,,,,,,,,,,,,,,,,,
フレズヴェルク＝アーテル・ボディ,,300890,300890,ee22c8dd0c8ab05551725a724b31db42,e8f02c58b9932c6da53fa94f5e5939a5,33bfb6e8e1e9e25495efafa648119495,,,,,,,,,,,,,,,,
アンドローズ・ボディ,,300900,300900,1db5514908fd51088648fcbf308f9476,1bd9f2668eff0175a7118fc246e7a9d2,dba5873f8e9e1cfc6f472dc0df61f7e3,,,f6a0a75ebc07654b3a401d3da545a336,5074e17d6d69e91aa4b811505ad91ae1,,,,,,,,,,,,
フレズヴェルク＝アーテル・ボディ/B,,300910,300910,7d080bf08ccd68ab4f31a1ac106eeeba,d2a15445a5578112281e7a55bef80edf,d3b39d29834c9eecf95f1f15d8195d9b,,,,,,,,,,,,,,,,
ドゥーカー・ボディMF,,300920,300920,a532f34bc1cac18b7cd5d3c52b0472fd,66570da87deaa0b12697770cc6f10245,582fbb6c68da9781d44364d75abe7336,,,,,,,,,,,,,,,,
トイフェント・ボディUC,,300940,300940,f012e038e13f779d4c1647bc399ab96c,fb39891ee36ade4995d59ba696836336,2e112125c1630d21c9f5400628a15ee8,,,,,,,,,,,,,,,,
[Unnamed 300960],,300960,300960,,,,,,,,,,,,,,,,,,,
フーディー・ボディ/C,,300990,300990,07f450dd936e2b61cd1966fd7412d864,c92642aa9a793700aebaac28bad7d310,eef8d6557c3699095ca5dfe674fc427f,,,,,,,,,,,,,,,,
フーディー・ボディ/D,,301000,301000,4d1a05f7a5bc41ed821eaf15b3100986,37ca105f69ecc5f35566a6fac2f1910e,3b75650ed65fc1cba117b3b72ab18ea0,,,,,,,,,,,,,,,,
ダンタロス・ボディV2,,301010,301010,f5cda0df347663c38ec0eb5f69b7f548,68edf951468f41db1a594c187f9a158f,615d85ce3e11e541a84ec3c5611b086b,,,,,,,,,,,,,,,,
[Unnamed 301020],,301020,301020,,,,,,,,,,,,,,,,,,,
[Unnamed 301030],,301030,301030,,,,,,,,,,,,,,,,,,,
アルガスレイ・ボディ/C,,301040,301040,5145730e952e2acab94d84a3bfcb7613,ddcd03bc74f02cc6d1f03d471ef66617,e686ef9b2559608adc50c8d366d32327,,,,,,,,,,,,,,,,
アルガスレイ・ボディ/D,,301050,301050,47585c8151be45444f235d7ab4d0c524,8b74cf3c8f3f54114c461a3bd9a41917,a367f03425768af253a02d08ca96a4ec,,,,,,,,,,,,,,,,
アドミニアル・ボディUC,,301060,301060,4914df63797ee158470078c74c5cc8d5,536ab1d719cc019be46a2c371bb04d2a,18c3d5ee27707d84121ed6c5c12944ec,,,,,,,,,,,,,,,,
アドミニアル・ボディUC/B,,301080,301080,612251d5520e7b34493aeeeafc7c480b,21d180c7484123acdd408396b9b9e83f,21ca4217ac9e5b040fbf83f7448f57fa,,,,,,,,,,,,,,,,
ヴァンダーファルクス・ボディ/C,,301100,301100,1f49417667fc648560e95a04577beec6,c129aeeaaaccb87dbf9698f73d0059f2,fc52a4201393a4da9d99185d86b7663c,,,,,,,,,,,,,,,,
ヴァンダーファルクス・ボディ/D,,301110,301110,325a645d5a9b391662a529f535212ba6,ebc31496c12073560f5ddf185f375f8e,d58c0d22c4b0e8cef82838db0acb8ea3,,,,,,,,,,,,,,,,
インフェルド・ボディUC,,301120,301120,9c3efd37eb0172d8026026ddb27cfeb7,b9f7400211d8b07dd88d72d9096e77b9,eed1c30e490eba91f553ef2cbe02b669,,,,,,,,,,,,,,,,
インフェルド・ボディUC/B,,301130,301130,53be7861a04822f93d2b4b9260d9b088,bd9ae3c85679fcdefe215ef6e163080d,e797d3956e1e87d096e70b4d57a82e2a,,,,,,,,,,,,,,,,
ドゥルガーⅠ・ボディ,,301140,301140,726761c60892455dbacb3a4f964a00c0,0c88a1665e3e4c8da3c12d34caf64660,8bf72845b0e76de641f5c4082fb1ae05,,,,,,,,,,,,,,,,
ドゥルガーⅠ・ボディ/B,,301150,301150,41c79dfce92c1c88612d31cdfb6e035f,99350c26bea3d2a4c641aa60f5d25e66,fee63f24c65ea9ee7df6e62c9456332c,,,,,,,,,,,,,,,,
エンヴォージャー・ボディ/C,,301160,301160,473972222190a4404a35dc5e1d4e8ef0,2a0490b84526a76592b00172369ca27f,816642fedf5623f4938069a21f707400,,,,,,,,,,,,,,,,
エンヴォージャー・ボディ/D,,301170,301170,397dd9ec3e61256c12d932aaa679ba46,59e9f296838d23441284643df241d7f0,5d74f68aba4f73df575a69d012642ac6,,,,,,,,,,,,,,,,
シュディング・ボディ/C,,301180,301180,56e7baa5ca350eefd92f3cde513ad3fd,6f5040a8afc274be41676d8c164640d2,cb286c741d2ecf0703d6d87205017e0a,,,,,,,,,,,,,,,,
シュディング・ボディ/D,,301190,301190,cae8645d2e0bb6d5b9a15f93a1cdbcaa,61d37feeb965f9cd1fb93c80dab47635,35dea2cae8d37b6a0032c5dabcb25d6f,,,,,,,,,,,,,,,,
レイスターン・ボディ/C,,301200,301200,095a763a508745225864a1bf0ebd64e0,b7cda5374484f7889b37941c81565896,11eac0bc01f3239144fc73a525304f90,,,,,,,,,,,,,,,,
レイスターン・ボディ/D,,301210,301210,a9ca570a9bd7e4646db7e19127a12391,be0c160d7029e60d73795a6576972d52,661a8feb769439686fbcebfc108688f4,,,,,,,,,,,,,,,,
ディンガイム・ボディ,,301220,301220,dd16d0269221c1bcb639d385241228db,d4e1a07e6041ee3681bfde900704db2b,1c19ee62e9e40ea1814025f9e4038b36,,,,,,,,,,,,,,,,
ガルネージ・ボディ/C,,301230,301230,9ce76c23ac6db7310b46f8790ae866e0,c5a1d1e0a5870df26c70ff699383cb0d,6ebc5c8812df6eff4f418f90455ddc68,,,,,,,,,,,,,,,,
ガルネージ・ボディ/D,,301240,301240,0c89218ddd6e7bb52d597d7ed4b2c18f,385b12d9758d40bf1e495876d40d0310,98a205ba6f3cec0236ad85c481696fd8,,,,,,,,,,,,,,,,
[Unnamed 301270],,301270,301270,,,,,,,,,,,,,,,,,,,
ライカンスローダ・ボディ/C,,301280,301280,b450e70c98d018d0190fda97a909c446,4bdd25617c412538b68255ddefb3860f,13acf0fcc52f4f576cd7013842519231,,,,,,,,,,,,,,,,
ライカンスローダ・ボディ/D,,301290,301290,beb80d63f9593d84a2dc7b133bcfd40a,872b53cf54e29198cba79192cad69ef3,6e22fb0ad3333e1dfcdeba5f614adccb,,,,,,,,,,,,,,,,
[Unnamed 399900],,399900,399900,,d5acb96709e1508ec22b7eec4a610ee8,35ff30768ecdb94659bb476ffac836d9,,,,,,,,,,,,,,,,
[Unnamed 399920],,399920,399920,,,,,,,,,,,,,,,,,,,
