Japanese Name,English Name,Id,Adjusted Id,Icon,Normal Quality,High Quality,Normal Quality RP,High Quality RP,Linked Inner,HQ Linked Inner,Linked Outer,HQ Linked Outer,Sounds,Cast Sounds,Material Anim,Material Anim Ex,Hand Textures,HQ Hand Textures,Hair Model,High Quality Hair Model,Face Model,High Quality Face Model
クロウリック・レッグ/B,,400310,400310,e1fb3aa697535b0f355f8f648d4129e4,fce675f967dfb9a6710767c5bf398cf0,a0ea3c42c369277d8434f8b5a5ab55fa,,,57d848c951c1af0c93e7c07e61bcacfd,fade41a08387437d6c2595b8bb881548,,,,fe3cb639f5cd7cd8c0b831817787f531,,,,,,,,
N-ソルリス・レッグAF,,400320,400320,302e71053547ce1f532e73493c6e3346,86eaa34de7b34b8dd0d44f5159e4f740,eb4f16c2975119273a785d7ede53eb53,,,5d3914d999786002b48f583a8c63b18c,bba13902fcc482949aa0237c1b4f4c5f,,,,6f7642f38befe79942629b17833f9467,,,,,,,,
エクラーナ・レッグ,,400330,400330,9071dad1a9df22b0d38d1d5106fe02f7,6a80de31b284c5c9b9af6d8d2f6c3193,8073cbf11a94e1dbed8c4ca93e31bc4a,,,,,,,,f2164fb7e0af4c02d3e9125bbc45bd32,,,,,,,,
ククールカウス・レッグ,,400340,400340,45f77229f1ee26d4381f44dd8bc6344d,1aa89695ce716f66c4537dafae76cd1f,af403091d0f2a451eceaffeb2ffd373d,,,c8292660a52269878f11eb9432c0e3fb,8d69cc1c484bce578c8caccdeea309ec,,,,318af74487fa823c8e6e248e9e4133f6,,,,,,,,
コルセロ・レッグUC,,400350,400350,5a34f2d2877d24c1e9c2ed8c162db5b9,a559c42e8512a487aa5b6085193a9d18,918197207c7c6ee4246b318d31137096,,,b3a9f7f3b07d55e867a9ff969cb5f4eb,2c898a20b32109789a55f82e1332afc8,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
コルセロ・レッグAF,,400360,400360,3dbd32e13c704a84dfaf119e52b085d5,4f277f299ba17a9d76c2db86fb4bc060,4efe34f802fdae64f18d5f77df336680,,,b3a9f7f3b07d55e867a9ff969cb5f4eb,2c898a20b32109789a55f82e1332afc8,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
￥イフェスティー・レッグ/B,,400370,400370,f27e1770d3271cabb9eeeece482179fd,6ec68173cb670308af1eede04c3ddbf0,5e2f2dd03f4742ba0a537b6e14404c6f,,,c3f29367a5af2126825e4955d6c3ce16,8be5cf905bd27afe76c4b0ee0f8bea87,,,,bb88254c844f0d381fa5f22284ea4aff,,,,,,,,
ディアーレ・レッグUC,,400380,400380,287500dffe212a2d1bb953b2f8d2c1c3,99b5443b78c6f957aac9e99384089219,a781c87563c88f9025ccc6c966399c41,,,d701a403a84b98e7e1d5a37c97e0042a,f8db086d4fe5c02a0b48ded3c6df3cf6,,,,6f7642f38befe79942629b17833f9467,,,,,,,,
ディアーレ・レッグAF,,400390,400390,07eab3d9be4e9465f848f33a51371e34,1f44081424e92a3afe7e6a90c10e944b,e75a27a0815a8070afe711723f206608,,,bc6f6eee1c76c9d6b60708804a955334,4ce13ad6440a9361d522dc438472d440,,,,6f7642f38befe79942629b17833f9467,,,,,,,,
,,400400,400400,,,,,,77a4006c3c916f1eebdaa838582d5e6f,9c985eca63852547815da22281eb3999,,,,318af74487fa823c8e6e248e9e4133f6,,,,,,,,
オイレ・アティーネ・レッグ,,400410,400410,9d434fbf9044e9c8beac98af97fafb3a,f5c25774f4c233e28127f8838fb27dd7,877ea205bf7ee434d748e652a7dfdd5a,,,73a6877da0ae42e1a3aac74532069278,88274872c7a90d478bb183cdf39e631a,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
ライカスポーティ・レッグ,,400420,400420,5050a93a0d39bc04208020deac11e978,6a62143ffdad3248e42b7f2952fd498b,09caa4dd2db3ade0f88c484dc9c356a4,,,,,,,,318af74487fa823c8e6e248e9e4133f6,,,,,,,,
テアナーガ・レッグ,,400430,400430,f10ef89b1df790668b5f2257227a0e3a,00f4b1742d4699a98cae81bb421a693c,35c53406dfb119aec60fed172f67b019,,,f50b798303a804054bb99c338c881e00,46ab2bb6f47be9bc2e3ece1d0a9d8ce3,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
スヴェーラ・レッグUC,,400440,400440,b7ab3925897c7ad7e7850de42d3c9858,40e58e9747d9582efdd371d53b3cbe89,cf0b4b961624bbdb5c2be4218ad87fba,,,,,,,,f2164fb7e0af4c02d3e9125bbc45bd32,,,,,,,,
スヴェーラ・レッグAF,,400450,400450,a722cc1016aaff9c009456db3ce013df,be85ff24cb18bc6c834931a0078060c8,aa7d6295faed36bfb3aa313054001884,,,,,,,,f2164fb7e0af4c02d3e9125bbc45bd32,,,,,,,,
ネヴァーン・レッグUC,,400460,400460,fd19505707034e512fc23db23755b7ec,0d676146c57dad7d6322f95dc91c13a2,354ba8f06d24cff839c0c1992cbd7953,,,bea320d6eeeb2f7257eaa213abc661e6,b03e1f83d5ee8f93f1dc1c8d647fa779,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
N-アムアイラ・レッグ/B,,400470,400470,11ec54dd2cc09c3b632af53f1b26b193,8cde0b84dabc2d4f1661e3465b2c2b27,5459787a0e85f4a429ea7764d005af4b,,,,,,,,bb88254c844f0d381fa5f22284ea4aff,,,,,,,,
N-アムアイラ・レッグV2/B,,400480,400480,e47d506a74c53e9a189d3de238bbaefe,1281ac3db97988d45fcfce2905fcfab3,7091dd27048b0b755dac01d14454633f,,,,,,,,bb88254c844f0d381fa5f22284ea4aff,,,,,,,,
N-エターナルＦ・レッグ/B,,400490,400490,439015a6424ea470a270c98b4a1f8f98,2a167ba544cac5caa51c7767df885dd9,363a88a0def0c27e81681cad6398a53b,,,1eb5c14da15c73d49f9b9f937489c7d2,c94f2a2803694a3f153151e67c93c0c5,,,,318af74487fa823c8e6e248e9e4133f6,,,,,,,,
ダウーレア・レッグ,,400520,400520,58477470f9213afd17ce8fd9d679c141,00978852fb8156f91f682e729d198393,fb76c845e8b61dec3b5259dbb218c78a,,,d54021c6e7c4967399c81a6edc4fa477,443c7811f2a8f3612a460f1f8ae03a2d,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
デュノプティラ・レッグ,,400530,400530,85377835216f532327edfcd5deb6b320,33550964502aed713fe3504904c096e2,f868d73f75d6006f06caf9f62542f466,,,99e01395b8d9dd791c7a8f16a7d6c21c,02d4e714dd4e6e5217ffc41cd75dad7c,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
ゲツエイ・レッグUC,,400540,400540,45bd0db425bd7fca455124a24a6415de,bd15532276953ed7a977a7d7550313b2,2ab456cb129a41c48cd7286ed8c8f825,,,04e0f1cd3ff4a0b9374805c55ed442e2,f7d3d69c736030bffb2cd3b97795ff8d,,,,6f7642f38befe79942629b17833f9467,,,,,,,,
ゲツエイ・レッグMF,,400550,400550,f727b2faf8fe99e5f282c95d58a551e8,c23fb13adf5413f38bee13a45af0ef7b,eb6c7277cb8bc09ec91fbcdc45db2f76,,,79ec4fe430860da3afc3f225f2250570,6cbd9809b8cebe8e6b3e6e6bcad4ca9f,,,,6f7642f38befe79942629b17833f9467,,,,,,,,
シャノフ・レッグUC,,400560,400560,f677a7bfb5b3dcf341a1c4d7150094cc,708c91e062d352b4de90ab8b95bfe523,7fe435041d4a19bfd19977e02cf7bc1b,,,f405805ef989e564ae09743f496ffbbb,6ca2710cfc2bd0f12e061c05795daa73,,,,318af74487fa823c8e6e248e9e4133f6,,,,,,,,
シャノフ・レッグMF,,400570,400570,8a04b57ec690069484a9156da00ed3d0,33e5549463d587f3ecf6cc894019435d,317b25609fbd4b32de6bf3afaba1e6e5,,,e7b09b1ac2a3b68f91cc01f226799074,969eccf57488602f16fb2e9e7fa9b523,,,,318af74487fa823c8e6e248e9e4133f6,,,,,,,,
テアナーガ・レッグ/B,,400580,400580,16ac707ca5d18c82db2b496e1eec0648,702c2073ecfe43aac4d3b4cc9f75dc2a,cc726dfa190f2393774ff376a16915e5,,,62b056b543ef20464db93ee676a0af6f,b6cafc30c09cc7804c60570a0b62475b,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
カーラヴェラ・レッグ,,400590,400590,794549ed119891952079afae2f92677a,f748e1e2c2e03c33bca24e322fa99e49,c22ca24233a7f5acc49a04dd0a8c9503,,,,,,,,,,,,,,,,
フレズヴェルク＝アーテルG・レッグ,,400600,400600,8835c064558ecd1352da85166b617cda,d93dcd059317fb31aa27a71e517d26c5,b72c205be737fdc75429568c17ce50c4,,,52f2e6c7c20ae1d5bb4c5aa14e0300f8,e415ed263a3c46972f84e472253d8639,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
アンドローナ・レッグ,,400610,400610,cf0047f4901c8c5f049b74949121c36f,a7a50b4f0ad1ec1a1c5e6e4c5314deda,13b5c0d1e91440ffd518d9aacc277023,,,372b8da2a7be5412578a378ad9e75155,322e64bc4dcc5e8ab8a872bc5ed150da,,,,f2164fb7e0af4c02d3e9125bbc45bd32,,,,,,,,
フレズヴェルク＝アーテルG・レッグV2,,400620,400620,cc94023d8629996a4e7c9869a48e08fa,1f9475ca845c8f106815a474af06f40b,624453552c6050e0272fa03bba9103d0,,,52f2e6c7c20ae1d5bb4c5aa14e0300f8,e415ed263a3c46972f84e472253d8639,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
クロウリック・レッグUC,,400630,400630,9378390b7a3f64e67cc58c70d87ae698,a82e5bb27b4f3845ea7212f24426f4e4,f5fa35746c8392b9f9d9bce4c0f096b0,,,08c0e546867247ac9c7241cab1a92ec5,f1ee29e51b94e64f1b4b7aaecbccee70,,,,fe3cb639f5cd7cd8c0b831817787f531,,,,,,,,
クロウリック・レッグMF,,400640,400640,6ed4a6a1863ef79450aa885b33af0282,d5e4819acec38d847c641ea85bf5ef95,777116423f1ad8240480a8ed5dfd7d81,,,d3a0158554a63d367259a29ad6333f98,fd97ee4186f8dbfab1bed04c6fcc19bc,,,,fe3cb639f5cd7cd8c0b831817787f531,,,,,,,,
トイフェラン・レッグUC,,400650,400650,6129f4cd4dbfcd74553cd030590147b1,91d8c964cb37ad9dc56c31101912cc30,0337057c5bae7e14bf9d4136070fc735,,,,,,,,318af74487fa823c8e6e248e9e4133f6,,,,,,,,
N-アリスリーパー・レッグ/B,,400660,400660,c30f28c025b0b09e8ae0559b39193526,c8d90dd817776f12f616ce7b45d873ac,52b61ce05761d5fae7ea7fac58c2b35e,,,bf3b465fe369ce3abe5f25ee4af910fc,7baa57332491c8af7d7d0a387465d361,,,,6f7642f38befe79942629b17833f9467,,,,,,,,
,,400670,400670,,,,,,82ff2324d4d389161557f48ebd3b31ef,9a45875df6e2f18a19421560e842d4b1,,,,,,,,,,,,
ダウーレア・レッグV2,,400680,400680,f5dc221b226bd8556e68390d349080ba,b9d1fa99ff4a3d4f2296708d7d8d5214,fe355f4e156efede5d8264b4320c9fe8,,,d54021c6e7c4967399c81a6edc4fa477,443c7811f2a8f3612a460f1f8ae03a2d,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
ライディー・レッグ/B,,400700,400700,6ffa84e66c012b49df73651030246e80,777f8960eabdcd842b6508162cfe1131,05cadc272fa18980a9966d75c4c679be,,,39e2bf1472fd5e6044a14e3e7fc35f06,a8830f2aa926b59e5539b0751c250349,,,,f2164fb7e0af4c02d3e9125bbc45bd32,,,,,,,,
ベルタスレイ・レッグ/B,,400710,400710,dbae44899432ce9ed53e63728f9c093d,7d1f1490cef316fc28854460561cec1f,9e7c9e76e995a9da6326ba8b99aba3cb,,,a279d33510d50c63993c09b400525185,425e027e5933d456064e474f6b28d673,,,,f2164fb7e0af4c02d3e9125bbc45bd32,,,,,,,,
ヘリーファルーテ・レッグ/B,,400720,400720,47fc54ce53b35c99c62ef1cd474751b8,a682725f4f5f9496c2111b8f9e67c78a,ead7aac167f7a51bc5151b2d61df8675,,,,,,,,f2164fb7e0af4c02d3e9125bbc45bd32,,,,,,,,
イフェスティー・レッグUC,,400730,400730,bbd715dc22d272868cb441806278a6d5,a261ccc166e2d71d16df4b2c53471cc0,9f5d6cdadfb1686d065ad3dee75658b0,,,c5e1f7dfbe3466a1459cebf5714e13cb,1711b8a15bcacf1c56bb3e2c0b7a559d,,,,bb88254c844f0d381fa5f22284ea4aff,,,,,,,,
ドゥルガーⅠG・レッグ,,400740,400740,3a0c2c726e1ee70c3f21c02314aec00a,ea87b141597aa2f874217120820ca2d4,be4772f2bee89827266b8e4b3f126e39,,,f1a1268142f2f17abbed2b70953dba20,20dc28906350b05f4957a0371946915f,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
フロリアーネ・レッグ/B,,400760,400760,8975204ed61b366e8833177c96982713,b68477ae9ffb455d55117380093cbc77,11a711dd3a80b00c3e6d9e386871dbbd,,,d15202956a6d59ac216e9cd7a7620b0e,08d37669ffdd155ed659148690aab615,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
ドゥルガーⅠG-DQV・レッグ,,400770,400770,10761c72c8cd08c71b48a72bbe89d596,329e2ef6c5dab1733213906bf7faaed3,a46e972cbe69af0d47c94e9f88d2dc76,,,f1a1268142f2f17abbed2b70953dba20,20dc28906350b05f4957a0371946915f,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
ドゥルガーⅠG・レッグV2,,400780,400780,249bba198ad486eda2cd70ac8350e673,fc8bd6d80561a2e9a94ca3bf3db8ed0e,1c631b2307e7f48e0e2182307439989b,,,f1a1268142f2f17abbed2b70953dba20,20dc28906350b05f4957a0371946915f,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
ドゥルガーⅠG-DQV・レッグV2,,400790,400790,ce09adc9e4b94c3cfa923599be9ed6ff,3a183c944eb4b5dc02ac92741bf4b3e6,92c95a404119ced9ccfa8745135601e2,,,f1a1268142f2f17abbed2b70953dba20,20dc28906350b05f4957a0371946915f,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
エクラーナ・レッグ/B,,400810,400810,444077fc737623eda516d938bd02e6ff,8bb2046bb365b796e75714747abeba6c,8791f6988701f9bf83eb2cf5b7a24909,,,,,,,,f2164fb7e0af4c02d3e9125bbc45bd32,,,,,,,,
オイレ・アティーネ・レッグ/B,,400820,400820,22c9cfb98d8e1786c6952e5d042b751a,820ed55f76fc2034895f159d5e0e9d80,a4ab29472b859892c70e69200f5b84e2,,,a1bfbec59b94e706ff5650c0a06eb01e,188a5035ed6e1dbc0a78c2197a5cb50d,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
スメラギヒメ・レッグ,,400830,400830,a1ccd3e0e02b5a99d638bc540faa1e2a,8e3fc302e5736b033a255f6b68021d37,17d56661681e00fe205ff48e8ec9f52c,,,8c9a7b3a936df167a85f3938008fc73f,301dd16f504e53ac4fdbecf1a3327d32,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
ライカスポーティ・レッグ/B,,400840,400840,202489673c37c44761b0d229e3095419,4e44798ab73c3d40b3de22270c2bd81f,26d61af41ddf414742dbb765b8e5d6f4,,,,,,,,318af74487fa823c8e6e248e9e4133f6,,,,,,,,
テアナーガ・レッグ/C,,400850,400850,8fe0c7288dd69e4d2f1e9ecc93be08c5,d64c8d1db4caa53e594fd17ecabf30a4,f51a8ee63d0c36917ad3b39d6c621c79,,,6981606b228da5d864802af54b8ef17f,73037e666649b2a4ef494480daa9bad7,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
リリベル・レッグ,,400860,400860,66045d6a31ed5678bbde9f7666edc329,a7cb5bcdcd39853cdf3cdc42eaeee12d,11bce10dd9e9135321de4bf73c783faf,,,515b177d61897403db8e3c42454b69c0,3527ec726a6914e879444c988a5c8190,,,,4c655122c844ccb947f8cfa5cd117255,,,,,,,,
ククールカウス・レッグ/B,,400870,400870,ca5494cf374f85b95e7cefa40d6bc194,dd8ff292e338404f7bb4a197e14d8da0,a5afc1015d01c7f70019f0ba3f8d71e4,,,ab781d7cd1551865bfd90ea6f81cc1ab,82fba94e9507f908c334ba47c95569d8,,,,318af74487fa823c8e6e248e9e4133f6,,,,,,,,
カーラヴェラ・レッグ/B,,400880,400880,d53378367bd8ef71ed9acfd7b9f6810a,5b406d3210392eb09aa83ecd858c5565,f3ec6ce78e7bbafe3f8d2f2b302e2c1c,,,,,,,,,,,,,,,,
,,499900,499900,,2fb8568f1ac56f93ea5ce3aeae88eedc,fdb92b38ff107ba0818d8092c7b46718,,,,,,,,,,,,,,,,
,,499910,499910,,,,,,,,,,,,,,,,,,,
